question_type,scene_number,seed,question,answer,object_id,container_id
0,8,179582574,Is there a container somewhere nearby?,True,11,21
0,8,633237318,Please tell me if there is a container somewhere in the room.,False,11,21
0,8,816405083,Is there a loaf of bread in the room?,True,12,21
0,8,877131588,Do we have any loaves of bread?,False,12,21
0,8,124691366,I think a container is in the room. Is that correct?,True,11,21
0,8,625630756,Is there a container somewhere in the room?,False,11,21
0,8,300330744,I think a head of lettuce is in the room. Is that correct?,True,8,21
0,8,992587984,Do we have any heads of lettuce?,False,8,21
0,8,530644431,Is there a knife somewhere nearby?,False,10,21
0,8,874104233,Do we have any knives?,True,10,21
0,8,269503771,Is there a potato in the room?,True,2,21
0,8,75608361,Do we have any potatoes?,False,2,21
0,8,496334981,Please tell me if there is an egg somewhere in the room.,False,5,21
0,8,948105522,Do we have any eggs?,True,5,21
0,9,519205574,Please tell me if there is a spoon somewhere in the room.,True,1,21
0,9,459893352,Do we have any spoons?,False,1,21
0,9,602280934,Is there a plate in the room?,False,4,21
0,9,324620730,Please tell me if there is a plate somewhere in the room.,True,4,21
0,9,488152026,Please tell me if there is a bowl somewhere in the room.,True,7,21
0,9,812052261,Is there a bowl in the room?,False,7,21
0,9,883544758,Please tell me if there is a mug somewhere in the room.,True,13,21
0,9,56389301,I think a mug is in the room. Is that correct?,False,13,21
0,9,981074666,Please tell me if there is a potato somewhere in the room.,False,2,21
0,9,576244306,Is there a potato in the room?,True,2,21
0,9,404247568,I think a container is in the room. Is that correct?,True,11,21
0,9,357875860,Please tell me if there is a container somewhere in the room.,False,11,21
0,9,77323653,Is there a potato in the room?,True,2,21
0,9,3801337,I think a potato is in the room. Is that correct?,False,2,21
0,9,673876662,Is there a mug in the room?,True,13,21
0,9,678869345,Do we have any mugs?,False,13,21
0,10,977199253,Do we have any tomatoes?,False,6,21
0,10,962328962,Is there a tomato somewhere in the room?,True,6,21
0,10,483456012,Is there a container somewhere in the room?,True,11,21
0,10,566406121,Is there a container somewhere nearby?,False,11,21
0,10,795178557,Is there a bowl somewhere in the room?,False,7,21
0,10,627760359,Is there a bowl somewhere nearby?,True,7,21
0,10,496689097,Do we have any spoons?,False,1,21
0,10,175732985,I think a spoon is in the room. Is that correct?,True,1,21
0,10,105577433,I think a spoon is in the room. Is that correct?,False,1,21
0,10,586920973,Please tell me if there is a spoon somewhere in the room.,True,1,21
0,10,23044592,Please tell me if there is an egg somewhere in the room.,True,5,21
0,10,27394821,Is there an egg somewhere nearby?,False,5,21
0,10,5923714,Is there a plate in the room?,True,4,21
0,10,715649170,Is there a plate somewhere nearby?,False,4,21
0,10,856739406,Please tell me if there is a knife somewhere in the room.,True,10,21
0,10,553678193,Is there a knife somewhere in the room?,False,10,21
0,11,220092391,Is there a potato in the room?,True,2,21
0,11,571978630,I think a potato is in the room. Is that correct?,False,2,21
0,11,655058341,I think an egg is in the room. Is that correct?,False,5,21
0,11,478215657,I think an egg is in the room. Is that correct?,True,5,21
0,11,630138187,Do we have any loaves of bread?,True,12,21
0,11,795518203,Do we have any loaves of bread?,False,12,21
0,11,608849225,Do we have any containers?,True,11,21
0,11,772491515,Please tell me if there is a container somewhere in the room.,False,11,21
0,11,851967732,Is there a bowl in the room?,True,7,21
0,11,238195006,Do we have any bowls?,False,7,21
0,11,738666815,Is there a fork in the room?,True,3,21
0,11,421553783,Do we have any forks?,False,3,21
0,11,556343187,Is there a head of lettuce in the room?,False,8,21
0,11,717955970,Is there a head of lettuce somewhere in the room?,True,8,21
0,11,530023993,Is there a spoon in the room?,True,1,21
0,11,340671627,I think a spoon is in the room. Is that correct?,False,1,21
0,12,432367042,Is there a loaf of bread somewhere nearby?,True,12,21
0,12,398808980,Is there a loaf of bread in the room?,False,12,21
0,12,164377104,I think a knife is in the room. Is that correct?,True,10,21
0,12,726553252,Please tell me if there is a knife somewhere in the room.,False,10,21
0,12,110233600,I think a loaf of bread is in the room. Is that correct?,False,12,21
0,12,618243123,Please tell me if there is a loaf of bread somewhere in the room.,True,12,21
0,12,13670303,Is there a spoon somewhere nearby?,False,1,21
0,12,655373619,I think a spoon is in the room. Is that correct?,True,1,21
0,12,3293767,Please tell me if there is a bowl somewhere in the room.,True,7,21
0,12,542294691,I think a bowl is in the room. Is that correct?,False,7,21
0,12,708307010,Is there an apple somewhere in the room?,True,9,21
0,12,696799521,Is there an apple somewhere in the room?,False,9,21
0,12,595223459,Please tell me if there is a plate somewhere in the room.,True,4,21
0,12,405312133,Do we have any plates?,False,4,21
0,12,855441981,I think a spoon is in the room. Is that correct?,False,1,21
0,12,656553402,Is there a spoon somewhere in the room?,True,1,21
0,13,76228491,Is there a plate somewhere in the room?,False,4,21
0,13,848455563,I think a plate is in the room. Is that correct?,True,4,21
0,13,608950544,Please tell me if there is an egg somewhere in the room.,True,5,21
0,13,744078786,Is there an egg in the room?,False,5,21
0,13,749909197,Do we have any heads of lettuce?,True,8,21
0,13,752958539,Please tell me if there is a head of lettuce somewhere in the room.,False,8,21
0,13,916863454,Is there a plate in the room?,False,4,21
0,13,421198179,Please tell me if there is a plate somewhere in the room.,True,4,21
0,13,108022795,Is there a tomato somewhere in the room?,True,6,21
0,13,362842285,Do we have any tomatoes?,False,6,21
0,13,416085830,Please tell me if there is a plate somewhere in the room.,True,4,21
0,13,320260673,Please tell me if there is a plate somewhere in the room.,False,4,21
0,13,400004049,Is there a loaf of bread somewhere nearby?,True,12,21
0,13,955518477,Is there a loaf of bread somewhere in the room?,False,12,21
0,13,316603675,Please tell me if there is an apple somewhere in the room.,True,9,21
0,13,696087493,Is there an apple somewhere in the room?,False,9,21
0,14,997234806,Is there an egg in the room?,True,5,21
0,14,192315562,Please tell me if there is an egg somewhere in the room.,False,5,21
0,14,138035690,Please tell me if there is a plate somewhere in the room.,True,4,21
0,14,337103090,Is there a plate in the room?,False,4,21
0,14,348296271,Is there a loaf of bread somewhere nearby?,True,12,21
0,14,439807722,Is there a loaf of bread in the room?,False,12,21
0,14,300488016,Is there a head of lettuce somewhere nearby?,False,8,21
0,14,514510098,I think a head of lettuce is in the room. Is that correct?,True,8,21
0,14,835238034,I think an egg is in the room. Is that correct?,True,5,21
0,14,495857757,Please tell me if there is an egg somewhere in the room.,False,5,21
0,14,801313748,Is there a head of lettuce somewhere in the room?,True,8,21
0,14,466889161,Please tell me if there is a head of lettuce somewhere in the room.,False,8,21
0,14,851570314,Is there an apple somewhere nearby?,False,9,21
0,14,440564256,Is there an apple somewhere nearby?,True,9,21
0,14,592574883,I think a bowl is in the room. Is that correct?,True,7,21
0,14,957543657,Is there a bowl somewhere nearby?,False,7,21
0,15,509389210,Please tell me if there is a knife somewhere in the room.,False,10,21
0,15,579633315,I think a knife is in the room. Is that correct?,True,10,21
0,15,732149765,Is there a plate somewhere in the room?,True,4,21
0,15,782428148,Is there a plate somewhere in the room?,False,4,21
0,15,75695853,Please tell me if there is a container somewhere in the room.,True,11,21
0,15,194481837,I think a container is in the room. Is that correct?,False,11,21
0,15,523636248,Is there an apple in the room?,True,9,21
0,15,706429900,Is there an apple somewhere nearby?,False,9,21
0,15,79936652,I think a potato is in the room. Is that correct?,True,2,21
0,15,662435297,Do we have any potatoes?,False,2,21
0,15,808493655,Is there a spoon somewhere in the room?,False,1,21
0,15,261241572,Is there a spoon somewhere in the room?,True,1,21
0,15,321653054,Do we have any forks?,False,3,21
0,15,639916788,Is there a fork in the room?,True,3,21
0,15,873199309,Please tell me if there is a head of lettuce somewhere in the room.,True,8,21
0,15,972032059,Is there a head of lettuce somewhere nearby?,False,8,21
0,16,105842975,Please tell me if there is a potato somewhere in the room.,False,2,21
0,16,414036102,Do we have any potatoes?,True,2,21
0,16,528084822,Please tell me if there is a spoon somewhere in the room.,False,1,21
0,16,574729066,Please tell me if there is a spoon somewhere in the room.,True,1,21
0,16,206498181,Is there a plate in the room?,True,4,21
0,16,526155730,Is there a plate somewhere nearby?,False,4,21
0,16,456730400,Is there an apple somewhere in the room?,True,9,21
0,16,693708338,Do we have any apples?,False,9,21
0,16,551700335,Is there a container somewhere in the room?,True,11,21
0,16,729803852,I think a container is in the room. Is that correct?,False,11,21
0,16,758226814,I think a knife is in the room. Is that correct?,False,10,21
0,16,739030507,Do we have any knives?,True,10,21
0,16,189780312,Is there a fork somewhere in the room?,True,3,21
0,16,578161903,Is there a fork in the room?,False,3,21
0,16,620746040,Is there a spoon in the room?,True,1,21
0,16,445990123,I think a spoon is in the room. Is that correct?,False,1,21
0,17,207272398,Do we have any containers?,False,11,21
0,17,13876635,I think a container is in the room. Is that correct?,True,11,21
0,17,961717627,Please tell me if there is a plate somewhere in the room.,False,4,21
0,17,392096786,Is there a plate somewhere nearby?,True,4,21
0,17,222018577,Do we have any plates?,True,4,21
0,17,479862494,I think a plate is in the room. Is that correct?,False,4,21
0,17,992003169,Please tell me if there is a bowl somewhere in the room.,True,7,21
0,17,524495733,I think a bowl is in the room. Is that correct?,False,7,21
0,17,415373818,Is there a knife in the room?,True,10,21
0,17,922168605,Is there a knife somewhere in the room?,False,10,21
0,17,628545835,Do we have any loaves of bread?,True,12,21
0,17,878356618,Do we have any loaves of bread?,False,12,21
0,17,232835058,I think a mug is in the room. Is that correct?,True,13,21
0,17,926890994,Do we have any mugs?,False,13,21
0,17,37133032,I think an egg is in the room. Is that correct?,True,5,21
0,17,891239426,Is there an egg somewhere nearby?,False,5,21
0,18,249569471,Is there a spoon somewhere in the room?,True,1,21
0,18,407325174,I think a spoon is in the room. Is that correct?,False,1,21
0,18,70650771,Is there a knife in the room?,True,10,21
0,18,231112709,Is there a knife somewhere nearby?,False,10,21
0,18,404178086,Please tell me if there is an egg somewhere in the room.,False,5,21
0,18,723681438,Is there an egg somewhere in the room?,True,5,21
0,18,890378702,Is there a head of lettuce in the room?,True,8,21
0,18,109413184,Is there a head of lettuce somewhere in the room?,False,8,21
0,18,713978395,Is there a bowl somewhere nearby?,True,7,21
0,18,205767445,Is there a bowl somewhere nearby?,False,7,21
0,18,722379144,Is there an egg somewhere in the room?,False,5,21
0,18,719703012,Is there an egg in the room?,True,5,21
0,18,942468098,Is there a tomato in the room?,True,6,21
0,18,731358049,Is there a tomato somewhere in the room?,False,6,21
0,18,621517095,Is there a tomato in the room?,True,6,21
0,18,353296553,Is there a tomato somewhere in the room?,False,6,21
0,19,771076233,I think a potato is in the room. Is that correct?,True,2,21
0,19,797748643,Is there a potato somewhere in the room?,False,2,21
0,19,843994282,Is there a plate in the room?,True,4,21
0,19,660444742,Please tell me if there is a plate somewhere in the room.,False,4,21
0,19,369992223,Is there a plate somewhere nearby?,False,4,21
0,19,306868337,I think a plate is in the room. Is that correct?,True,4,21
0,19,355852990,I think a bowl is in the room. Is that correct?,True,7,21
0,19,563204131,Please tell me if there is a bowl somewhere in the room.,False,7,21
0,19,282517631,Please tell me if there is an egg somewhere in the room.,True,5,21
0,19,448743007,Is there an egg in the room?,False,5,21
0,19,523697957,Do we have any containers?,True,11,21
0,19,452018843,I think a container is in the room. Is that correct?,False,11,21
0,19,107477997,I think a tomato is in the room. Is that correct?,True,6,21
0,19,63375881,Is there a tomato somewhere nearby?,False,6,21
0,19,951688834,Do we have any spoons?,True,1,21
0,19,334322218,I think a spoon is in the room. Is that correct?,False,1,21
0,20,220515174,Is there a knife in the room?,True,10,21
0,20,102706898,Is there a knife somewhere nearby?,False,10,21
0,20,205722363,Do we have any spoons?,False,1,21
0,20,644312933,Do we have any spoons?,True,1,21
0,20,173776367,Please tell me if there is a spoon somewhere in the room.,False,1,21
0,20,439924227,Is there a spoon in the room?,True,1,21
0,20,524682539,I think an apple is in the room. Is that correct?,True,9,21
0,20,964803690,Do we have any apples?,False,9,21
0,20,161286992,Is there a loaf of bread somewhere in the room?,True,12,21
0,20,159439055,Do we have any loaves of bread?,False,12,21
0,20,678746094,Do we have any forks?,True,3,21
0,20,615149208,Do we have any forks?,False,3,21
0,20,262844311,Is there a container somewhere in the room?,True,11,21
0,20,409690357,Is there a container somewhere nearby?,False,11,21
0,20,442694803,Is there a bowl somewhere nearby?,True,7,21
0,20,987465782,Is there a bowl in the room?,False,7,21
0,21,250263195,Please tell me if there is a fork somewhere in the room.,True,3,21
0,21,811546547,Is there a fork in the room?,False,3,21
0,21,212113230,Is there a knife in the room?,False,10,21
0,21,238384311,Please tell me if there is a knife somewhere in the room.,True,10,21
0,21,105070682,Is there a fork in the room?,True,3,21
0,21,33436341,Please tell me if there is a fork somewhere in the room.,False,3,21
0,21,237764547,Please tell me if there is a tomato somewhere in the room.,False,6,21
0,21,490633602,Is there a tomato somewhere nearby?,True,6,21
0,21,675398204,I think a head of lettuce is in the room. Is that correct?,True,8,21
0,21,780914622,Is there a head of lettuce somewhere in the room?,False,8,21
0,21,550659580,Is there a spoon somewhere in the room?,True,1,21
0,21,943595449,Is there a spoon in the room?,False,1,21
0,21,463445731,Is there a loaf of bread in the room?,True,12,21
0,21,953292881,Is there a loaf of bread in the room?,False,12,21
0,21,940535657,Is there a tomato in the room?,False,6,21
0,21,719779413,Do we have any tomatoes?,True,6,21
0,22,610447553,Please tell me if there is a spoon somewhere in the room.,False,1,21
0,22,287091964,Is there a spoon somewhere in the room?,True,1,21
0,22,854488544,Is there a spoon somewhere nearby?,True,1,21
0,22,951175507,Please tell me if there is a spoon somewhere in the room.,False,1,21
0,22,248331808,Is there an egg in the room?,True,5,21
0,22,122144583,Is there an egg in the room?,False,5,21
0,22,470160067,Is there a container in the room?,False,11,21
0,22,401988741,Please tell me if there is a container somewhere in the room.,True,11,21
0,22,592292031,Please tell me if there is a loaf of bread somewhere in the room.,True,12,21
0,22,866183892,Is there a loaf of bread somewhere in the room?,False,12,21
0,22,328309411,Please tell me if there is an egg somewhere in the room.,True,5,21
0,22,533106515,I think an egg is in the room. Is that correct?,False,5,21
0,22,50233845,Is there a loaf of bread in the room?,True,12,21
0,22,940022359,Is there a loaf of bread somewhere in the room?,False,12,21
0,22,701031385,Is there a fork in the room?,False,3,21
0,22,504879483,Please tell me if there is a fork somewhere in the room.,True,3,21
0,23,31995962,Is there a container somewhere nearby?,False,11,21
0,23,394337113,Is there a container in the room?,True,11,21
0,23,728930528,Is there a knife in the room?,False,10,21
0,23,142038551,Is there a knife somewhere in the room?,True,10,21
0,23,39268613,I think a head of lettuce is in the room. Is that correct?,False,8,21
0,23,86595386,Is there a head of lettuce in the room?,True,8,21
0,23,26040968,Is there a spoon somewhere nearby?,False,1,21
0,23,934495379,Do we have any spoons?,True,1,21
0,23,357292877,Please tell me if there is a mug somewhere in the room.,True,13,21
0,23,541722299,Is there a mug in the room?,False,13,21
0,23,534806251,Is there a spoon in the room?,True,1,21
0,23,736685213,Is there a spoon somewhere in the room?,False,1,21
0,23,178640869,Do we have any forks?,False,3,21
0,23,838388126,I think a fork is in the room. Is that correct?,True,3,21
0,23,482308950,Is there a bowl somewhere nearby?,True,7,21
0,23,133963117,Do we have any bowls?,False,7,21
0,24,24957602,I think a potato is in the room. Is that correct?,True,2,21
0,24,138881784,I think a potato is in the room. Is that correct?,False,2,21
0,24,21326865,Is there a tomato somewhere in the room?,True,6,21
0,24,397149073,Do we have any tomatoes?,False,6,21
0,24,419078859,Please tell me if there is an egg somewhere in the room.,False,5,21
0,24,812127128,Is there an egg somewhere in the room?,True,5,21
0,24,626705379,I think a fork is in the room. Is that correct?,False,3,21
0,24,394196989,Is there a fork somewhere in the room?,True,3,21
0,24,420299032,Is there a tomato somewhere in the room?,False,6,21
0,24,900297640,Is there a tomato in the room?,True,6,21
0,24,584256172,Is there a bowl somewhere in the room?,False,7,21
0,24,4293725,Do we have any bowls?,True,7,21
0,24,162642648,Is there an egg somewhere in the room?,True,5,21
0,24,38224612,Is there an egg somewhere nearby?,False,5,21
0,24,880038063,I think a plate is in the room. Is that correct?,True,4,21
0,24,810187311,I think a plate is in the room. Is that correct?,False,4,21
0,25,882851351,Is there a container in the room?,True,11,21
0,25,884671931,Is there a container in the room?,False,11,21
0,25,865164648,I think a fork is in the room. Is that correct?,False,3,21
0,25,87333054,Is there a fork somewhere in the room?,True,3,21
0,25,874046009,Do we have any knives?,True,10,21
0,25,171214865,Is there a knife somewhere nearby?,False,10,21
0,25,613979092,Do we have any loaves of bread?,True,12,21
0,25,337869418,Please tell me if there is a loaf of bread somewhere in the room.,False,12,21
0,25,893123459,Is there a knife in the room?,True,10,21
0,25,330251992,Do we have any knives?,False,10,21
0,25,915813866,Is there a tomato somewhere in the room?,True,6,21
0,25,201476688,Is there a tomato in the room?,False,6,21
0,25,774458721,Is there an apple somewhere nearby?,True,9,21
0,25,526482554,Do we have any apples?,False,9,21
0,25,959286130,Please tell me if there is a potato somewhere in the room.,False,2,21
0,25,645493443,Do we have any potatoes?,True,2,21
0,26,932206330,Do we have any knives?,True,10,21
0,26,309736502,Do we have any knives?,False,10,21
0,26,188778204,Please tell me if there is an apple somewhere in the room.,True,9,21
0,26,268718579,Is there an apple in the room?,False,9,21
0,26,680507129,Is there a tomato in the room?,False,6,21
0,26,169233273,Is there a tomato somewhere in the room?,True,6,21
0,26,953589522,Is there a loaf of bread somewhere in the room?,True,12,21
0,26,606741652,I think a loaf of bread is in the room. Is that correct?,False,12,21
0,26,109294948,Please tell me if there is a container somewhere in the room.,False,11,21
0,26,696852181,Is there a container in the room?,True,11,21
0,26,416524696,Is there an apple somewhere nearby?,True,9,21
0,26,389623476,Do we have any apples?,False,9,21
0,26,980647290,Do we have any bowls?,True,7,21
0,26,227832811,Do we have any bowls?,False,7,21
0,26,55575989,Is there a spoon in the room?,False,1,21
0,26,740067292,Do we have any spoons?,True,1,21
0,27,396580923,Do we have any forks?,False,3,21
0,27,691931398,Do we have any forks?,True,3,21
0,27,737516349,Do we have any bowls?,True,7,21
0,27,483567347,I think a bowl is in the room. Is that correct?,False,7,21
0,27,949934697,Is there an apple somewhere nearby?,True,9,21
0,27,412011826,Is there an apple somewhere nearby?,False,9,21
0,27,341988952,Please tell me if there is a fork somewhere in the room.,False,3,21
0,27,215448934,Please tell me if there is a fork somewhere in the room.,True,3,21
0,27,172518846,I think a fork is in the room. Is that correct?,True,3,21
0,27,685673467,I think a fork is in the room. Is that correct?,False,3,21
0,27,887861152,I think a mug is in the room. Is that correct?,True,13,21
0,27,174244058,Do we have any mugs?,False,13,21
0,27,397654755,Is there a potato somewhere nearby?,True,2,21
0,27,986381164,I think a potato is in the room. Is that correct?,False,2,21
0,27,290606293,Is there an apple in the room?,True,9,21
0,27,31536345,Is there an apple somewhere nearby?,False,9,21
0,28,797990529,Do we have any knives?,True,10,21
0,28,91205319,Is there a knife somewhere in the room?,False,10,21
0,28,373962698,Is there a tomato somewhere in the room?,True,6,21
0,28,40372224,Is there a tomato somewhere in the room?,False,6,21
0,28,924715894,Please tell me if there is a potato somewhere in the room.,True,2,21
0,28,68309022,Do we have any potatoes?,False,2,21
0,28,138399860,Is there a spoon in the room?,False,1,21
0,28,778991014,Is there a spoon in the room?,True,1,21
0,28,530411423,Is there an apple somewhere in the room?,True,9,21
0,28,142553416,Is there an apple somewhere nearby?,False,9,21
0,28,132946684,Do we have any potatoes?,True,2,21
0,28,621724381,Please tell me if there is a potato somewhere in the room.,False,2,21
0,28,710345089,Please tell me if there is a plate somewhere in the room.,True,4,21
0,28,168726380,Is there a plate in the room?,False,4,21
0,28,363991927,Is there a knife somewhere in the room?,True,10,21
0,28,494186604,Is there a knife somewhere in the room?,False,10,21
0,29,368607128,I think a potato is in the room. Is that correct?,True,2,21
0,29,575367718,Is there a potato somewhere in the room?,False,2,21
0,29,259168447,Is there an egg somewhere in the room?,True,5,21
0,29,204820604,Do we have any eggs?,False,5,21
0,29,766349423,Please tell me if there is an egg somewhere in the room.,False,5,21
0,29,955737445,Do we have any eggs?,True,5,21
0,29,162094187,Is there a head of lettuce somewhere nearby?,False,8,21
0,29,501641247,Do we have any heads of lettuce?,True,8,21
0,29,43231116,Is there a fork in the room?,True,3,21
0,29,259359456,Is there a fork somewhere nearby?,False,3,21
0,29,903693135,Please tell me if there is an egg somewhere in the room.,True,5,21
0,29,395247052,Is there an egg somewhere nearby?,False,5,21
0,29,208751425,Is there a head of lettuce in the room?,True,8,21
0,29,119419753,Do we have any heads of lettuce?,False,8,21
0,29,555010778,Is there a potato somewhere nearby?,False,2,21
0,29,463084204,Please tell me if there is a potato somewhere in the room.,True,2,21
0,30,862234151,Is there an apple somewhere in the room?,False,9,21
0,30,139250229,Please tell me if there is an apple somewhere in the room.,True,9,21
0,30,841576460,Is there a knife somewhere nearby?,True,10,21
0,30,319429592,I think a knife is in the room. Is that correct?,False,10,21
0,30,313447537,Do we have any containers?,False,11,21
0,30,960397174,Is there a container in the room?,True,11,21
0,30,126829909,Is there a head of lettuce in the room?,True,8,21
0,30,715482576,Is there a head of lettuce somewhere in the room?,False,8,21
0,30,105428457,Is there an apple in the room?,True,9,21
0,30,972163077,Do we have any apples?,False,9,21
0,30,434726594,Do we have any spoons?,True,1,21
0,30,572992656,Is there a spoon in the room?,False,1,21
0,30,540803799,Please tell me if there is a potato somewhere in the room.,True,2,21
0,30,715104285,Is there a potato in the room?,False,2,21
0,30,617272134,Is there a head of lettuce in the room?,False,8,21
0,30,9679542,Is there a head of lettuce somewhere nearby?,True,8,21
0,6,39666234,I think a tomato is in the room. Is that correct?,False,6,21
0,6,567303650,I think a tomato is in the room. Is that correct?,True,6,21
0,6,356088623,Is there a plate somewhere in the room?,False,4,21
0,6,424456941,Is there a plate somewhere in the room?,True,4,21
0,6,543962477,Do we have any heads of lettuce?,True,8,21
0,6,656022715,Is there a head of lettuce somewhere nearby?,False,8,21
0,6,598563398,Is there a potato somewhere nearby?,False,2,21
0,6,663566578,Please tell me if there is a potato somewhere in the room.,True,2,21
0,6,437213215,Is there a mug somewhere nearby?,True,13,21
0,6,153623732,I think a mug is in the room. Is that correct?,False,13,21
0,6,525603400,I think a knife is in the room. Is that correct?,True,10,21
0,6,905923511,Please tell me if there is a knife somewhere in the room.,False,10,21
0,6,383185615,Is there a bowl somewhere in the room?,True,7,21
0,6,633939073,Do we have any bowls?,False,7,21
0,6,506525881,Do we have any heads of lettuce?,False,8,21
0,6,971265141,I think a head of lettuce is in the room. Is that correct?,True,8,21
0,7,775299416,Is there a head of lettuce in the room?,True,8,21
0,7,853792558,Please tell me if there is a head of lettuce somewhere in the room.,False,8,21
0,7,694425628,Is there a mug somewhere nearby?,True,13,21
0,7,636465635,Please tell me if there is a mug somewhere in the room.,False,13,21
0,7,346838437,Do we have any bowls?,True,7,21
0,7,699354635,Please tell me if there is a bowl somewhere in the room.,False,7,21
0,7,644087777,Is there a bowl somewhere nearby?,True,7,21
0,7,476480545,Is there a bowl somewhere nearby?,False,7,21
0,7,840834293,Is there a container in the room?,True,11,21
0,7,337368196,Is there a container somewhere in the room?,False,11,21
0,7,895291290,Please tell me if there is a fork somewhere in the room.,False,3,21
0,7,592248617,Is there a fork somewhere nearby?,True,3,21
0,7,707078235,Is there an apple somewhere nearby?,True,9,21
0,7,483510995,Is there an apple in the room?,False,9,21
0,7,289220955,Is there a head of lettuce somewhere nearby?,True,8,21
0,7,5435765,Do we have any heads of lettuce?,False,8,21
0,8,637893487,Is there a knife in the room?,True,10,21
0,8,876655565,I think a knife is in the room. Is that correct?,False,10,21
0,8,632699118,Do we have any eggs?,True,5,21
0,8,249404697,Is there an egg somewhere in the room?,False,5,21
0,8,181879747,Please tell me if there is a fork somewhere in the room.,True,3,21
0,8,703302955,Is there a fork somewhere in the room?,False,3,21
0,8,347405100,Is there a bowl in the room?,True,7,21
0,8,300481269,Is there a bowl in the room?,False,7,21
0,8,748217107,Is there a tomato somewhere nearby?,False,6,21
0,8,259396251,Is there a tomato in the room?,True,6,21
0,8,495580532,I think an egg is in the room. Is that correct?,True,5,21
0,8,674412490,Is there an egg somewhere nearby?,False,5,21
0,8,384338896,Do we have any containers?,True,11,21
0,8,597123919,I think a container is in the room. Is that correct?,False,11,21
0,8,680524743,Is there a potato somewhere nearby?,True,2,21
0,8,660394462,I think a potato is in the room. Is that correct?,False,2,21
0,9,824008035,Do we have any forks?,True,3,21
0,9,732268727,Please tell me if there is a fork somewhere in the room.,False,3,21
0,9,869546017,Please tell me if there is a spoon somewhere in the room.,True,1,21
0,9,763825158,Is there a spoon somewhere nearby?,False,1,21
0,9,296139205,I think an egg is in the room. Is that correct?,True,5,21
0,9,628476823,Do we have any eggs?,False,5,21
0,9,33335028,Do we have any forks?,False,3,21
0,9,695020736,I think a fork is in the room. Is that correct?,True,3,21
0,9,967981617,Is there a loaf of bread somewhere in the room?,True,12,21
0,9,842789456,Do we have any loaves of bread?,False,12,21
0,9,193450554,I think a spoon is in the room. Is that correct?,True,1,21
0,9,264223246,Please tell me if there is a spoon somewhere in the room.,False,1,21
0,9,832899701,Is there a head of lettuce somewhere in the room?,True,8,21
0,9,453993970,Please tell me if there is a head of lettuce somewhere in the room.,False,8,21
0,9,967973905,Do we have any forks?,False,3,21
0,9,245140787,Is there a fork somewhere in the room?,True,3,21
0,10,866918598,Do we have any heads of lettuce?,True,8,21
0,10,411022534,Do we have any heads of lettuce?,False,8,21
0,10,539821994,Is there an apple somewhere in the room?,True,9,21
0,10,472145023,Is there an apple somewhere nearby?,False,9,21
0,10,25523280,Do we have any forks?,True,3,21
0,10,381531950,Is there a fork in the room?,False,3,21
0,10,72679285,Please tell me if there is a tomato somewhere in the room.,True,6,21
0,10,66442890,Is there a tomato somewhere nearby?,False,6,21
0,10,78391958,Is there a container somewhere nearby?,True,11,21
0,10,830579523,I think a container is in the room. Is that correct?,False,11,21
0,10,536484396,Do we have any eggs?,False,5,21
0,10,731690386,Please tell me if there is an egg somewhere in the room.,True,5,21
